Dates	Title	Start Time	End Time	Location
10/04/2024	地球防衛フォース～Ｅ．Ｄ．Ｆ～ (Earth Defence Force ~E.D.F.~)	14:00	17:00	Broadcast Station
10/04/2024	バスト・ア・ムーブ (Bust-A-Move)	17:00	20:00	Broadcast Station
10/04/2024	カービィのおもちゃ箱：ピンボール (Kirby's Toybox: Pinball)	20:00	23:00	Broadcast Station
10/04/2024	毎日マガジンバスターズ　【８月２３】 (Daily Magazine Busters [8/23])	8:00	23:00	News Building
10/04/2024	新しい３Ｄゴルフシミュレーション：ワイアラエの奇跡 (New 3D Golf Simulation: Waialae's Miracle)	11:00	23:00	Stadium
10/04/2024	クロノトリガー：ジェットバイクスペシャル (Chrono Trigger: Jet Bike Special)	8:00	20:00	Bagpotamia Temple
10/04/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/04/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/05/2024	ティーンエージ・ミュータント・ニンジャ・タートルズ／タートルズ・イン・タイム (Teenage Mutant Ninja Turtles Ⅳ: Turtles in Time)	8:00	14:00	Broadcast Station
10/05/2024	ＢＳマリオペイント (BS Mario Paint)	14:00	20:00	Broadcast Station
10/05/2024	モノポリー２：赤いカップ (Monopoly 2: Red Cup)	20:00	23:00	Broadcast Station
10/05/2024	ＢＳニンテンドーＨＰ　【２月２１】 (BS Nintendo HP [2/21])	8:00	23:00	News Building
10/05/2024	ファイティング野球 (Fighting Baseball)	11:00	23:00	Stadium
10/05/2024	ソルスティスⅡ (Equinox)	8:00	20:00	Bagpotamia Temple
10/05/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/05/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/06/2024	レミングス (Lemmings)	8:00	11:00	Broadcast Station
10/06/2024	シムシティ　【小売版】 (SimCity [Retail Ver.])	11:00	14:00	Broadcast Station
10/06/2024	ヨッシーのクッキー (Yoshi's Cookie)	14:00	17:00	Broadcast Station
10/06/2024	マリオのタイムマシン (Mario's Time Machine)	17:00	20:00	Broadcast Station
10/06/2024	スーパーボンバーマン (Super Bomberman)	20:00	23:00	Broadcast Station
10/06/2024	ＢＳニンテンドーＨＰ　【２月２１】 (BS Nintendo HP [2/21])	8:00	23:00	News Building
10/06/2024	トップギア (Top Gear)	11:00	23:00	Stadium
10/06/2024	シャドウラン (Shadowrun)	8:00	20:00	Bagpotamia Temple
10/06/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/06/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/07/2024	アニマニアックス (Animaniacs)	8:00	11:00	Broadcast Station
10/07/2024	ＢＳテトリス (BS Tetris)	11:00	14:00	Broadcast Station
10/07/2024	カッコイイスポット (Cool Spot)	14:00	17:00	Broadcast Station
10/07/2024	ヨッシーのパネポン　【１月２】 (Yoshi's Tetris Attack [½])	17:00	20:00	Broadcast Station
10/07/2024	ザ・ファイヤーメン (The Firemen)	20:00	23:00	Broadcast Station
10/07/2024	ＢＳニンテンドーＨＰ　【５月３１】 (BS Nintendo HP [5/31])	8:00	23:00	News Building
10/07/2024	ジョン・マッデンのアメリカンフットボール’９３ (John Madden's American Football '93)	11:00	23:00	Stadium
10/07/2024	アクトレーザ (Actraiser)	8:00	20:00	Bagpotamia Temple
10/07/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/07/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/07/2024	ＳＮＥＳの電気を続いています！ (Keeping SNES Alive!)	8:00	23:00	Robot Tower
10/08/2024	カービィの幽霊罠 (Kirby's Ghost Trap)	8:00	11:00	Broadcast Station
10/08/2024	グーフ・トループ (Goof Troop)	11:00	14:00	Broadcast Station
10/08/2024	パロディウス (Parodius)	14:00	17:00	Broadcast Station
10/08/2024	ＧＳ美神：条例氏はナイスボディー (Ghost Sweeper Mikami)	17:00	20:00	Broadcast Station
10/08/2024	スーパー・バック・トゥ・ザ・フューチャーⅡ (Super Back To The Future Part 2)	20:00	23:00	Broadcast Station
10/08/2024	フロイドの挑戦状　―　第３号 (Freud's Challenge: Vol. 3)	8:00	23:00	News Building
10/08/2024	ＮＢＡショーダウン (NBA Showdown)	11:00	23:00	Stadium
10/08/2024	エストポリス伝記 (Lufia & The Fortress of Doom)	8:00	20:00	Bagpotamia Temple
10/08/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/08/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/08/2024	ＢＳドッティ・フラワーズ (BS Dottie Flowers)	8:00	23:00	Robot Tower
10/09/2024	火星からバイカーネズミ (Biker Mice From Mars)	8:00	11:00	Broadcast Station
10/09/2024	スーパーボンバーマン２ (Super Bomberman 2)	11:00	14:00	Broadcast Station
10/09/2024	アウターワールド (Out of This World)	14:00	17:00	Broadcast Station
10/09/2024	アーケードのベストゲーム：ATARIのコレクション第一号 (Arcade's Greatest Hits: Atari Collection Vol. 1)	17:00	20:00	Broadcast Station
10/09/2024	ピコピコパイレーツ (Pico Pico Pirates)	20:00	23:00	Broadcast Station
10/09/2024	街マガジン (Machi Magazine)	8:00	23:00	News Building
10/09/2024	ウルティメイト　フットボール (Football Fury)	11:00	23:00	Stadium
10/09/2024	スーパーマリオワールド：大テレサの挑戦状 (Super Mario World: Big Boo's Challenge)	8:00	20:00	Bagpotamia Temple
10/09/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/09/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/09/2024	ワイルド蛇 (Wild Snake)	8:00	23:00	Telephone Booth
10/10/2024	バトルトードとダブルドラゴン (BattleToads and Double Dragon)	8:00	11:00	Broadcast Station
10/10/2024	サンセット・ライダーズ (Sunset Riders)	11:00	14:00	Broadcast Station
10/10/2024	フェースボール２０００ (Faceball 2000)	14:00	17:00	Broadcast Station
10/10/2024	超攻合神サーディオン (Xardion)	17:00	20:00	Broadcast Station
10/10/2024	バイキングの大迷惑 (The Lost Vikings)	20:00	23:00	Broadcast Station
10/10/2024	ファミ通エクスプレス　【４月２７】 (Famitsu Express [4/27])	8:00	23:00	News Building
10/10/2024	スーパーテニス (Super Tennis)	11:00	23:00	Stadium
10/10/2024	スーパーマリオワールド：地獄版 (Super Mario World: Hell Edition)	8:00	20:00	Bagpotamia Temple
10/10/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/10/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/10/2024	マリオが行方不明！ (Mario is Missing!)	8:00	23:00	Telephone Booth
10/11/2024	デザエモン　ＢＳ－Ｘ版 (Dezaemon BS-X)	8:00	11:00	Broadcast Station
10/11/2024	ドンキーコング３ (Donkey Kong 3)	11:00	14:00	Broadcast Station
10/11/2024	ＶＳ．コレクション (VS. Collection)	14:00	17:00	Broadcast Station
10/11/2024	魂斗羅スピリッツ (Contra Ⅲ)	17:00	20:00	Broadcast Station
10/11/2024	ペーパーボーイ２ (Paperboy 2)	20:00	23:00	Broadcast Station
10/11/2024	ＢＳデジタルマガジンバスターズ　【８月２３】号 (BS Digital Magazine Busters [8/23])	8:00	23:00	News Building
10/11/2024	ジョン・マッデンのアメリカンフットボール (John Madden's American Football)	11:00	23:00	Stadium
10/11/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/11/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/11/2024	パッグズィー (Puggsy)	8:00	23:00	Telephone Booth
10/12/2024	スーパーボンバーマン (Super Bomberman)	8:00	11:00	Broadcast Station
10/12/2024	カービィのおもちゃ箱：パチンコ (Kirby's Toybox: Pachinko)	11:00	14:00	Broadcast Station
10/12/2024	ジョーとマック (Joe & Mac)	14:00	17:00	Broadcast Station
10/12/2024	スペースインベーダー (Space Invader)	17:00	20:00	Broadcast Station
10/12/2024	ワリオの森：再び (Wario's Woods – Again)	20:00	23:00	Broadcast Station
10/12/2024	ＢＳデジタルマガジンバスターズ　【８月２３】号 (BS Digital Magazine Busters [8/23])	8:00	23:00	News Building
10/12/2024	NＥＷ　３Ｄ　ＧＯＬＦ　ＳＩＭＵＬＡＴＩＯＮ：ワイアラエの奇跡 (New 3D Golf Simulation: Waialae's Miracle	11:00	23:00	Stadium
10/12/2024	ファイナルファンタジーⅣ (Final Fantasy IV)	8:00	20:00	Bagpotamia Temple
10/12/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/12/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/13/2024	ドクターマリオ (Dr. Mario)	8:00	14:00	Broadcast Station
10/13/2024	スーパー忍者君 (Super Ninja Kun)	14:00	20:00	Broadcast Station
10/13/2024	スーパーぷよぷよ (Super Puyo Puyo)	20:00	23:00	Broadcast Station
10/13/2024	デジタルマガジンバスターズ　【６月７】 (Digital Magazine Busters [6/7])	8:00	23:00	News Building
10/13/2024	F-1ポールポジション (F-1 Pole Position)	11:00	23:00	Stadium
10/13/2024	ソールブレーダー (SoulBlazer)	8:00	20:00	Bagpotamia Temple
10/13/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/13/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/14/2024	シム蟻 (SimAnt)	8:00	11:00	Broadcast Station
10/14/2024	Ｌｅｔ’ｓパチンコなんて銀玉２ (Let's Pachinko #2)	11:00	14:00	Broadcast Station
10/14/2024	ジェパ―ディー・デラックス (Jeopardy Deluxe)	14:00	17:00	Broadcast Station
10/14/2024	ソニックブラストマン (Sonic Blast Man)	17:00	20:00	Broadcast Station
10/14/2024	ターミネーター２ (Terminator 2)	20:00	23:00	Broadcast Station
10/14/2024	グッズプレス　６月号 (GoodsPress Jun. Edition)	8:00	23:00	News Building
10/14/2024	ＭＬＢＰＡ野球　【ファイティング野球のアメリカ版】(MLBPA Baseball [US Fighting Baseball])	11:00	23:00	Stadium
10/14/2024	ソールブレーダー (SoulBlazer)	8:00	20:00	Bagpotamia Temple
10/14/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/14/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/15/2024	ＢＳ　Ｆ－ＺＥＲＯ　ＧＰ２　プラクティス (BS F-Zero GP2 Practive)	8:00	11:00	Broadcast Station
10/15/2024	ク・オン・パ　【小売版】 (Cu-On-Pa [Retail Ver.])	11:00	14:00	Broadcast Station
10/15/2024	バースト・ア・ムーブ (Bust-A-Move)	14:00	17:00	Broadcast Station
10/15/2024	バトルテック (MechWarrior)	17:00	20:00	Broadcast Station
10/15/2024	ラス・ヴェーガス・ドリーム (Vegas Stakes)	20:00	23:00	Broadcast Station
10/15/2024	チープｄｅゴージャス　第一号 (Cheap de Gorgeous Vol. 1)	8:00	23:00	News Building
10/15/2024	ＦＩＦＡ国際的サッカー (FIFA International Soccer)	11:00	23:00	Stadium
10/15/2024	ファイナルファンタジーＵＳＡ：ミスチック・クエスト	8:00	20:00	Bagpotamia Temple
10/15/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/15/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/15/2024	クラシック・コング (Classic Kong)	8:00	23:00	Robot Tower
10/16/2024	カービィのおもちゃ箱：キャノンボール (Kirby's Toybox: Cannon Ball)	8:00	11:00	Broadcast Station
10/16/2024	恐竜大行進 (We're Back! A Dinosaur Story)	11:00	14:00	Broadcast Station
10/16/2024	モノポリー２：黄色いカップ (Monopoly 2: Yellow Cup)	14:00	17:00	Broadcast Station
10/16/2024	ヨッシーのパネポン　【６月１４】 (Yoshi's Tetris Attack [6/14])	17:00	20:00	Broadcast Station
10/16/2024	ミス・パックマン (Ms. Pac-Man)	20:00	23:00	Broadcast Station
10/16/2024	ドレミでふぁ２～！【第９本―５月２５日号】 (Do-Re-Mi de Faa 2~! Vol. 9 [5/25])	8:00	23:00	News Building
10/16/2024	ＮＥＷ　３Ｄ　ＧＯＬＦ　ＳＩＭＵＬＡＴＩＯＮ：ペブルビーチの波濤 (New 3D Golf Simulation: Pebble Beach Golf Links)	11:00	23:00	Stadium
10/16/2024	ＢＳ　スプリッガン・パワード　【音声連動無し放送】(BS Spriggan Powered [Without SoundLink])	8:00	20:00	Bagpotamia Temple
10/16/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/16/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/16/2024	パラ坊のゲームクイズ　第１号 (Parabou's Game Quiz Vol. 1)	8:00	23:00	Event Plaza
10/17/2024	Ｆ－ＺＥＲＯ	8:00	11:00	Broadcast Station
10/17/2024	ドクターマリオ (Dr. Mario)	11:00	14:00	Broadcast Station
10/17/2024	悪魔城ドラキュラ (Super Castlevania Ⅳ)	14:00	17:00	Broadcast Station
10/17/2024	スーパーボンバーマン２ (Super Bomberman 2)	17:00	20:00	Broadcast Station
10/17/2024	ジョーとマック (Joe & Mac)	20:00	23:00	Broadcast Station
10/17/2024	ＢＳニンテンドーＨＰ　【５月３１】 (BS Nintendo HP [5/31])	8:00	23:00	News Building
10/17/2024	チャンピオンシップ・プール (Championship Pool)	11:00	23:00	Stadium
10/17/2024	ファイナルファンタジーⅣ (Final Fantasy IV)	8:00	20:00	Bagpotamia Temple
10/17/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/17/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/17/2024	ボーダーライン (Borderline)	8:00	23:00	Robot Tower
10/18/2024	チェスター・チーター (Chester Cheetah)	8:00	14:00	Broadcast Station
10/18/2024	パックインタイム (Pac-In-Time)	14:00	20:00	Broadcast Station
10/18/2024	カービィの幽霊罠 (Kirby's Ghost Trap)	20:00	23:00	Broadcast Station
10/18/2024	グッズプレス　３月号 (GoodsPress Mar. Edition)	8:00	23:00	News Building
10/18/2024	スーパー・プレイ・アクション・フットボール (Super Play Action Football)	11:00	23:00	Stadium
10/18/2024	ファイナルファンタジーⅣ　【スペイン語】 (Final Fantasy IV [en Español])	8:00	20:00	Bagpotamia Temple
10/18/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/18/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/19/2024	美少女戦士セーラームーンＳｕｐｅｒＳ：フワフワパニック (Pretty Guardian Sailor Moon SuperS: FuwaFuwa Panic)	8:00	11:00	Broadcast Station
10/19/2024	あらいぐまラスカル (Araiguma Rascal)	11:00	14:00	Broadcast Station
10/19/2024	モノポリー　【小売版】 (Monopoly [Retail ver.])	14:00	17:00	Broadcast Station
10/19/2024	火星からバイカーネズミ (Biker Mice From Mars)	17:00	20:00	Broadcast Station
10/19/2024	ザ・ファイヤーメン　【英語版】 (The Firemen [EN])	20:00	23:00	Broadcast Station
10/19/2024	ＢＳニンテンドーＨＰ　【５月１７】 (BS Nintendo HP [5/17])	8:00	23:00	News Building
10/19/2024	ジョン・マッデンのアメリカンフットボール’９３ (John Madden's American Football '93)	11:00	23:00	Stadium
10/19/2024	アルカナ (Arcana)	8:00	20:00	Bagpotamia Temple
10/19/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/19/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/19/2024	ＢＳ　Ｆ－ＺＥＲＯ　デラックス (BS F-Zero Deluxe)	8:00	23:00	Robot Tower
10/20/2024	Ｌｅｔ’ｓパチンコなんて銀玉３ (Let's Pachinko #3)	8:00	11:00	Broadcast Station
10/20/2024	インスペクター・ギャジェット (Inspector Gadget)	11:00	14:00	Broadcast Station
10/20/2024	アニマニアックス (Animaniacs)	14:00	17:00	Broadcast Station
10/20/2024	カービィのおもちゃ箱：ピンボール (Kirby's Toybox: Pinball)	17:00	20:00	Broadcast Station
10/20/2024	キャメルトリ (Cameltry)	20:00	23:00	Broadcast Station
10/20/2024	Ｂダッシュ　２月号 (B-Dash [Feb])	8:00	23:00	News Building
10/20/2024	WWFのスーパーレスルマニア (WWF Super WrestleMania)	11:00	23:00	Stadium
10/20/2024	アクトレーザ (Actraiser)	8:00	20:00	Bagpotamia Temple
10/20/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/20/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/20/2024	キュー＊バート３ (Q*Bert 3)	8:00	23:00	Telephone Booth
10/21/2024	ディフェンダーⅡ (Defender II)	8:00	11:00	Broadcast Station
10/21/2024	ドンキーコングＪＲ．の算数遊び (Donkey Kong Jr. Math)	11:00	14:00	Broadcast Station
10/21/2024	ドンキーコング (Donkey Kong)	14:00	17:00	Broadcast Station
10/21/2024	バーガータイム (BurgerTime)	17:00	20:00	Broadcast Station
10/21/2024	バルーンファイト (Balloon Fight)	20:00	23:00	Broadcast Station
10/21/2024	ゲーム虎の大穴スペシャル (Game Tiger: Big Cave Special)	8:00	23:00	News Building
10/21/2024	バレーボール (Volleyball)	11:00	23:00	Stadium
10/21/2024	ザ・フェアリーランド・ストリー (The Fairyland Story)	8:00	20:00	Bagpotamia Temple
10/21/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/21/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/22/2024	ジョーとマック (Joe & Mac)	8:00	11:00	Broadcast Station
10/22/2024	クール・スポット (Cool Spot)	11:00	14:00	Broadcast Station
10/22/2024	ソニックブラストマン (Sonic Blast Man)	14:00	17:00	Broadcast Station
10/22/2024	アルカノイド (Arkanoid: Doh it again)	17:00	20:00	Broadcast Station
10/22/2024	ザ・ターミネーター (The Terminator)	20:00	23:00	Broadcast Station
10/22/2024	フロイドの挑戦状　―　第２号 (Freud's Challenge: Vol. 2)	8:00	23:00	News Building
10/22/2024	スペシャル・ティー・ショット (Special Tee Shot)	11:00	23:00	Stadium
10/22/2024	エストポリス伝記 (Lufia & The Fortress of Doom)	8:00	20:00	Bagpotamia Temple
10/22/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/22/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/23/2024	カービィのおもちゃ箱：パチンコ (Kirby's Toybox: Pachinko)	8:00	11:00	Broadcast Station
10/23/2024	それ行けエビス丸からくり迷路　―　消えたゴエモンの謎！ (Ebisumaru's Maze)	11:00	14:00	Broadcast Station
10/23/2024	ペーパーボーイ２ (Paperboy 2)	14:00	17:00	Broadcast Station
10/23/2024	シムシティ　【小売版】 (SimCity [Retail Ver.])	17:00	20:00	Broadcast Station
10/23/2024	エリア８８ (U.N. Squadron [Area 88])	20:00	23:00	Broadcast Station
10/23/2024	だんだんベルトコンベアー　牛乳の巻 (DanDan Belt Conveyor: Milk Roll)	8:00	23:00	News Building
10/23/2024	ＮＢＡショーダウン (NBA Showdown)	11:00	23:00	Stadium
10/23/2024	ファイナルファンタジーⅣ (Final Fantasy IV)	8:00	20:00	Bagpotamia Temple
10/23/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/23/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/23/2024	ボーダーライン (Borderline)	8:00	23:00	Robot Tower
10/24/2024	ＢＳマリオペイント (BS Mario Paint)	8:00	14:00	Broadcast Station
10/24/2024	パロディウス (Parodius)	14:00	20:00	Broadcast Station
10/24/2024	スーパーボンバーマン (Super Bomberman)	20:00	23:00	Broadcast Station
10/24/2024	チープｄｅゴージャス　第４号 (Cheap de Gorgeous Vol. 4)	8:00	23:00	News Building
10/24/2024	ＭＬＢＰＡ野球　【ファイティング野球のアメリカ版】(MLBPA Baseball [US Fighting Baseball])	11:00	23:00	Stadium
10/24/2024	ラグーン (Lagoon)	8:00	20:00	Bagpotamia Temple
10/24/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/24/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/24/2024	ＳＮＥＳの電気を続いています！ (Keeping SNES Alive!)	8:00	23:00	Robot Tower
10/25/2024	Ｈｏｏｋ	8:00	14:00	Broadcast Station
10/25/2024	ロケッティア (The Adventures of The Rocketeer)	14:00	17:00	Broadcast Station
10/25/2024	ホーム・アローン (Home Alone)	17:00	20:00	Broadcast Station
10/25/2024	超硬合神　サーディオン (Xardion)	20:00	23:00	Broadcast Station
10/25/2024	３時のＷＩＤＥ賞　５月号 (3-o'clock WIDE Prize [May Ed.])	8:00	23:00	News Building
10/25/2024	ＮＥＷ　３Ｄ　ＧＯＬＦ　ＳＩＭＵＬＡＴＩＯＮ：ワイアラエの奇跡 (New 3D Golf Simulation: Waialae's Miracle)	11:00	23:00	Stadium
10/25/2024	マジックソード (Magic Sword)	8:00	20:00	Bagpotamia Temple
10/25/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/25/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/25/2024	パラ坊のゲームクイズ　第１号 (Parabou's Game Quiz Vol. 1)	8:00	23:00	Robot Tower
10/26/2024	カービィのおもちゃ箱：野球 (Kirby's Toybox: Baseball	8:00	14:00	Broadcast Station
10/26/2024	スーパー忍者君 (Super Ninja Kun)	14:00	20:00	Broadcast Station
10/26/2024	ＢＳテトリス (BS Tetris)	20:00	23:00	Broadcast Station
10/26/2024	デジタルマガジンバスターズ　【６月７】 (Digital Magazine Busters [6/7])	8:00	23:00	News Building
10/26/2024	トップレーサー (Top Racer)	11:00	23:00	Stadium
10/26/2024	ソルスティスⅡ (Equinox)	8:00	20:00	Bagpotamia Temple
10/26/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/26/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/27/2024	スーパーぷよぷよ (Super Puyo Puyo)	8:00	14:00	Broadcast Station
10/27/2024	モノポリー２：赤いカップ (Monopoly 2: Red Cup)	14:00	20:00	Broadcast Station
10/27/2024	マリオのタイムマシン (Mario's Time Machine)	20:00	23:00	Broadcast Station
10/27/2024	毎週ファミ通エクスプレス　【４月２７】 (Weekly Famitsu Express [4/27])	8:00	23:00	News Building
10/27/2024	Ｆ－ＺＥＲＯ	11:00	23:00	Stadium
10/27/2024	ソールブレーダー (SoulBlazer)	8:00	20:00	Bagpotamia Temple
10/27/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/27/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/28/2024	ク・オン・パ　【１０月２７】 (Cu-On-Pa [10/27])	8:00	11:00	Broadcast Station
10/28/2024	カービィの幽霊罠 (Kirby's Ghost Trap)	11:00	14:00	Broadcast Station
10/28/2024	アーケードのベストゲーム：ATARIのコレクション第一号 (Arcade's Greatest Hits: Atari Collection Vol. 1)	14:00	17:00	Broadcast Station
10/28/2024	エアーマネジメント　大空に賭ける (Aerobiz)	17:00	20:00	Broadcast Station
10/28/2024	スーパーカジノ：シーザーの宮殿 (Super Caesar's Palace)	20:00	23:00	Broadcast Station
10/28/2024	ＢＳニンテンドーＨＰ　【５月３１】 (BS Nintendo HP [5/31])	8:00	23:00	News Building
10/28/2024	ジョン・マッデンのアメリカンフットボール (John Madden's American Football)	11:00	23:00	Stadium
10/28/2024	ロイヤルブラッド (Gemfire)	8:00	20:00	Bagpotamia Temple
10/28/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/28/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/28/2024	エイリアン３ (Alien 3)	8:00	23:00	Event Plaza
10/29/2024	キャスパー (Casper)	8:00	11:00	Broadcast Station
10/29/2024	エイリアン・ヴァーサス・プレデター (Alien vs. Predator)	11:00	14:00	Broadcast Station
10/29/2024	ハート・オフ・ダーク (Heart of Dark)	14:00	17:00	Broadcast Station
10/29/2024	ゾンビが隣さんたちを食われた！ (Zombies ate my Neighbors!)	17:00	23:00	Broadcast Station
10/29/2024	デジタルマガジンバスターズ　【８月２３】 (Digital Magazine Busters [8/23])	8:00	23:00	News Building
10/29/2024	Ｆ－１ポールポジション (F-1 Pole Position)	11:00	23:00	Stadium
10/29/2024	シャドウラン (Shadowrun)	8:00	20:00	Bagpotamia Temple
10/29/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/29/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/29/2024	超魔界村 (Super Ghouls 'n' Ghosts	8:00	23:00	Event Plaza
10/29/2024	アルカノイド　―　Ｒｅ：Ｂｌｏｃｋｅｄ (Arkanoid – Re:Blocked)	8:00	23:00	Telephone Booth
10/30/2024	ザ・ファイヤーメン (The Firemen)	8:00	11:00	Broadcast Station
10/30/2024	アニマニアックス (Animaniacs)	11:00	14:00	Broadcast Station
10/30/2024	あらいぐまラスカル (Araiguma Rascal)	14:00	17:00	Broadcast Station
10/30/2024	ワリオの森：イベント版 (Wario's Woods: Event Version)	17:00	20:00	Broadcast Station
10/30/2024	スーパーボンバーマン：パニックボンバーＷ (Super Bomberman: Panic Bomber W)	20:00	23:00	Broadcast Station
10/30/2024	フロイドの挑戦状　―　第１号 (Freud's Challenge: Vol. 1)	8:00	23:00	News Building
10/30/2024	ＭＬＢＰＡ野球　【ファイティング野球のアメリカ版】(MLBPA Baseball [US Fighting Baseball])	11:00	23:00	Stadium
10/30/2024	ファイナルファンタジーＵＳＡ：ミスチック・クエスト (Final Fantasy USA: Mystic Quest)	8:00	20:00	Bagpotamia Temple
10/30/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/30/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/30/2024	悪魔城ドラキュラ (Super Castlevania Ⅳ)	8:00	23:00	Event Plaza
10/31/2024	カービィのおもちゃ箱：野球 (Kirby's Toybox: Baseball	8:00	11:00	Broadcast Station
10/31/2024	モノポリー　【小売版】 (Monopoly [Retail ver.])	11:00	14:00	Broadcast Station
10/31/2024	キャメルトリ (Cameltry)	14:00	17:00	Broadcast Station
10/31/2024	ジェーパーディー・デラックス (Jeopardy Deluxe)	17:00	20:00	Broadcast Station
10/31/2024	火星からバイカーネズミ (Biker Mice From Mars)	20:00	23:00	Broadcast Station
10/31/2024	チープｄｅゴージャス　第一号 (Cheap de Gorgeous Vol. 1)	8:00	23:00	News Building
10/31/2024	スーパー・オッフロード (Super Off Road)	11:00	23:00	Stadium
10/31/2024	アクトレーザ (Actraiser)	8:00	20:00	Bagpotamia Temple
10/31/2024	サテ坊のワードゲーム (Satebou's Word Game)	8:00	23:00	Calculator Shop
10/31/2024	ＢＳスーパークックド (BS SuperCooked!)	8:00	23:00	Burger Shop
10/31/2024	ロボコップＶＳ．ターミネーター (RoboCop Vs. Terminator)	8:00	23:00	Event Plaza
10/31/2024	ＢＳ　Ｆ－ＺＥＲＯ　デラックス (BS F-Zero Deluxe)	8:00	23:00	Robot Tower
